"intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle","Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2"
7,9,141,2.286,6849761281,3249761281,9,0.05555827915668488,2.257171869277954,0.3576091825962067
3,10,141,1.976,6849761283,3249761283,-5,0.04843773320317268,1.967884659767151,-0.1722197532653809
2,11,142,2.166,6849761285,3249761285,11,0.05268976837396622,2.125551462173462,0.4132922887802124
7,12,143,1.94,6849761287,3249761287,-3,0.04834754765033722,1.936737895011902,-0.1015317514538765
7,14,145,1.944,6849761292,3249761292,-1,0.04918459802865982,1.943081498146057,-0.03392747789621353
24,1,154,1.96,6849761317,3249761317,1,0.05266665294766426,1.958993673324585,0.03420671820640564
8,3,156,1.954,6849761322,3249761322,3,0.05312234908342361,1.950598835945129,0.1022644564509392
8,5,157,1.986,6849761327,3249761327,5,0.05420584604144096,1.977699995040894,0.1730913072824478
14,6,158,1.94,6849761329,3249761329,-9,0.05283248797059059,1.915386915206909,-0.303482860326767
61,8,160,1.948,6849761334,3249761334,-7,0.05398592725396156,1.93272602558136,-0.2374014854431152
6,9,160,1.984,6849761336,3249761336,9,0.05471450835466385,1.958809614181519,0.3103659749031067
7,11,162,1.976,6849761340,3249761340,11,0.05483628436923027,1.938920021057129,0.3770385682582855
3,13,164,1.994,6849761345,3249761345,13,0.05560463666915894,1.942098021507263,0.4485523998737335
8,15,165,2.022,6849761350,3249761350,15,0.05623752623796463,1.952292203903198,0.5233321189880371
7,6,178,1.972,6849761384,3249761384,-9,0.06049985811114311,1.946781516075134,-0.3084887564182281
39,7,179,1.94,6849761387,3249761387,7,0.0601467527449131,1.924599885940552,0.2364265322685242
100,10,181,1.966,6849761393,3249761393,-5,0.06186021864414215,1.957541584968567,-0.1713481843471527
100,14,185,1.916,6849761403,3249761403,-1,0.06184476986527443,1.914709687232971,-0.03343880921602249
100,1,194,1.888,6849761428,3249761428,1,0.06390457600355148,1.886630415916443,0.03295014426112175
100,5,197,1.942,6849761437,3249761437,5,0.06650456786155701,1.933466672897339,0.1692564487457275
4,6,198,1.74,6849761440,3249761440,-9,0.05937796086072922,1.717551589012146,-0.272195965051651
100,8,200,1.94,6849761444,3249761444,-7,0.06720036268234253,1.924366593360901,-0.2364265322685242
56,9,200,1.942,6849761446,3249761446,9,0.06694040447473526,1.916922330856323,0.303795725107193
100,10,201,1.964,6849761449,3249761449,-5,0.06862305849790573,1.955322623252869,-0.1711738854646683
69,11,202,1.96,6849761451,3249761451,11,0.06781744211912155,1.922793626785278,0.37398561835289
100,12,203,1.926,6849761453,3249761453,-3,0.06813076138496399,1.922153472900391,-0.1007990539073944
67,13,204,1.974,6849761456,3249761456,13,0.068467877805233,1.922187447547913,0.4440533816814423
100,14,205,1.908,6849761458,3249761458,-1,0.06824184954166412,1.906488418579102,-0.03329919278621674
54,15,205,1.99,6849761460,3249761460,15,0.06875992566347122,1.92096221446991,0.5150498747825623
100,1,214,1.848,6849761483,3249761483,1,0.06899632513523102,1.846429824829102,0.03225204721093178
100,3,216,1.942,6849761488,3249761488,3,0.07309402525424957,1.937960624694824,0.1016364246606827
100,5,217,1.938,6849761493,3249761493,5,0.07310234010219574,1.929240822792053,0.1689078360795975
3,6,218,1.432,6849761495,3249761495,-9,0.05380120500922203,1.4133460521698,-0.2240141481161118
0,7,219,1.428,6849761497,3249761497,7,0.05416199564933777,1.41632068157196,0.1740294247865677
100,8,220,1.948,6849761499,3249761499,-7,0.07422205805778503,1.932054758071899,-0.2374014854431152
43,9,221,1.954,6849761502,3249761502,9,0.07442287355661392,1.928507566452026,0.3056729435920715
100,10,221,1.938,6849761504,3249761504,-5,0.07444918155670166,1.929189324378967,-0.1689078360795975
50,11,222,1.954,6849761506,3249761506,11,0.07430068403482437,1.916659951210022,0.3728407621383667
100,12,223,1.91,6849761509,3249761509,-3,0.07421819120645523,1.905937910079956,-0.09996167570352554
53,13,224,1.98,6849761511,3249761511,13,0.07540564984083176,1.927778482437134,0.4454030990600586
100,14,225,1.836,6849761513,3249761513,-1,0.07207003980875015,1.834305047988892,-0.03204261884093285
50,15,226,1.984,6849761516,3249761516,15,0.07557160407304764,1.91490626335144,0.513496994972229
100,1,234,1.912,6849761539,3249761539,1,0.07805383205413818,1.910114645957947,0.03336900100111961
100,3,236,1.928,6849761543,3249761543,3,0.07928261905908585,1.92372465133667,0.1009037271142006
93,5,237,1.914,6849761548,3249761548,5,0.07884752005338669,1.905085682868958,0.1668160855770111
3,6,238,1.736,6849761550,3249761550,-9,0.07120312750339508,1.713147878646851,-0.271570235490799
0,7,239,1.386,6849761552,3249761552,7,0.05736714601516724,1.374472260475159,0.1689109057188034
100,8,240,1.924,6849761555,3249761555,-7,0.07996821403503418,1.907983660697937,-0.2344766110181808
7,9,240,1.954,6849761557,3249761557,9,0.08081762492656708,1.928250074386597,0.3056729435920715
100,10,241,1.932,6849761559,3249761559,-5,0.08093152195215225,1.922945857048035,-0.1683848947286606
63,11,242,1.938,6849761562,3249761562,11,0.08032744377851486,1.900696873664856,0.3697878420352936
100,12,243,1.892,6849761564,3249761564,-3,0.08010856807231903,1.887708067893982,-0.09901963174343109
22,13,244,1.958,6849761566,3249761566,13,0.08122178912162781,1.906086921691895,0.4404541552066803
100,14,245,1.896,6849761569,3249761569,-1,0.08103698492050171,1.893978357315063,-0.0330897644162178
62,15,245,1.988,6849761571,3249761571,15,0.08208640664815903,1.918505191802979,0.5145322680473328
100,1,254,1.908,6849761594,3249761594,1,0.08454366028308868,1.905835151672363,0.03329919278621674
100,3,256,1.9,6849761599,3249761599,3,0.08474826812744141,1.89550244808197,0.09943831712007523
73,5,257,1.912,6849761603,3249761603,5,0.08540768921375275,1.902808427810669,0.1666417866945267
1,6,258,1.38,6849761605,3249761605,-9,0.06135490909218788,1.361628293991089,-0.2158795595169067
1,7,259,1.334,6849761608,3249761608,7,0.05983230844140053,1.322703957557678,0.1625737100839615
71,8,260,1.916,6849761610,3249761610,-7,0.0862676277756691,1.899760723114014,-0.2335016578435898
82,10,261,1.942,6849761615,3249761615,-5,0.08809699863195419,1.932603240013123,-0.1692564487457275
13,11,262,1.886,6849761617,3249761617,11,0.08462829142808914,1.849413633346558,0.3598657548427582
95,12,263,1.894,6849761619,3249761619,-3,0.08678905665874481,1.889412045478821,-0.09912429749965668
8,13,264,1.844,6849761622,3249761622,13,0.08275847136974335,1.794831395149231,0.4148097336292267
88,14,265,1.91,6849761624,3249761624,-1,0.08829490095376968,1.907666802406311,-0.03333409503102303
69,15,265,1.998,6849761626,3249761626,15,0.08922933787107468,1.927855968475342,0.5171204805374146
53,1,274,1.922,6849761649,3249761649,1,0.09186489880084991,1.919510245323181,0.03354352340102196
46,3,276,1.916,6849761654,3249761654,3,0.09213367104530334,1.911154627799988,0.1002756953239441
15,5,277,1.914,6849761658,3249761658,5,0.09214549511671066,1.904488801956177,0.1668160855770111
2,6,278,1.348,6849761661,3249761661,-9,0.06457457691431046,1.329836964607239,-0.2108736634254456
1,7,279,1.314,6849761663,3249761663,7,0.06348279118537903,1.302659749984741,0.1601363122463226
30,8,280,1.918,6849761665,3249761665,-7,0.09299547970294952,1.901430726051331,-0.2337453961372375
0,9,281,1.094,6849761668,3249761668,9,0.05297205597162247,1.079231858253479,0.1711392998695374
28,10,281,1.944,6849761670,3249761670,-5,0.094940185546875,1.934273958206177,-0.1694307625293732
29,12,283,1.9,6849761675,3249761675,-3,0.09367963671684265,1.895082116127014,-0.09943831712007523
12,13,284,1.782,6849761677,3249761677,13,0.08602991700172424,1.734194874763489,0.4008627831935883
23,14,285,1.884,6849761679,3249761679,-1,0.09366080164909363,1.881383180618286,-0.03288033232092857
73,15,285,2.01,6849761681,3249761681,15,0.09653458744287491,1.939109563827515,0.5202262997627258
18,1,294,1.886,6849761705,3249761705,1,0.09671851992607117,1.883230805397034,0.03291523829102516
15,3,296,1.904,6849761709,3249761709,3,0.0981854721903801,1.898853898048401,0.09964766353368759
9,5,297,1.884,6849761714,3249761714,5,0.09724435955286026,1.874309897422791,0.1642014235258102
6,6,298,1.342,6849761716,3249761716,-9,0.06890809535980225,1.32368540763855,-0.2099350541830063
1,7,299,1.31,6849761718,3249761718,7,0.06782244145870209,1.298465371131897,0.1596488356590271
8,8,300,1.898,6849761721,3249761721,-7,0.09859322756528854,1.881270885467529,-0.2313080132007599
0,9,301,1.052,6849761723,3249761723,9,0.05456067621707916,1.037614703178406,0.1645690500736237
9,10,301,1.914,6849761725,3249761725,-5,0.1001221686601639,1.904086112976074,-0.1668160855770111
0,11,302,1.782,6849761728,3249761728,11,0.09215894341468811,1.746830224990845,0.3400216400623322
10,12,303,1.896,6849761730,3249761730,-3,0.1000829935073853,1.890754580497742,-0.09922897070646286
22,13,304,1.76,6849761732,3249761732,13,0.09094603359699249,1.712478041648865,0.3959138691425323
9,14,305,1.834,6849761734,3249761734,-1,0.09756752103567123,1.831123232841492,-0.03200771287083626
68,15,306,1.99,6849761737,3249761737,15,0.1026098802685738,1.919451713562012,0.5150498747825623
7,1,314,1.816,6849761760,3249761760,1,0.09945790469646454,1.812997460365295,0.03169357031583786
8,3,316,1.868,6849761764,3249761764,3,0.1028313487768173,1.862603545188904,0.09776356816291809
4,5,317,1.75,6849761769,3249761769,5,0.09640450030565262,1.740673184394836,0.152522549033165
6,6,318,1.354,6849761771,3249761771,-9,0.07418568432331085,1.335270762443542,-0.2118122726678848
2,7,319,1.324,6849761774,3249761774,7,0.07312777638435364,1.312094807624817,0.1613550037145615
2,8,320,1.784,6849761776,3249761776,-7,0.09884326905012131,1.767941355705261,-0.217414915561676
1,9,321,1.058,6849761778,3249761778,9,0.05851413309574127,1.043334722518921,0.1655076593160629
2,10,321,1.818,6849761781,3249761781,-5,0.1014129221439362,1.808240413665771,-0.1584491431713104
1,11,322,0.9500000000000001,6849761783,3249761783,11,0.05238112062215805,0.9310735464096069,0.1812685430049896
5,12,323,1.828,6849761785,3249761785,-3,0.1028561890125275,1.82259476184845,-0.09567012637853622
41,13,324,1.746,6849761787,3249761787,13,0.096152164041996,1.698530793190002,0.392764538526535
5,14,325,1.766,6849761790,3249761790,-1,0.1001042127609253,1.762891173362732,-0.0308209490031004
69,15,325,1.986,6849761792,3249761792,15,0.1087554022669792,1.91524338722229,0.5140146017074585
2,1,334,1.616,6849761815,3249761815,1,0.09413541853427887,1.613009333610535,0.0282030887901783
3,3,336,1.552,6849761820,3249761820,3,0.09083721786737442,1.547208786010742,0.08122540265321732
2,5,337,1.488,6849761824,3249761824,5,0.08713727444410324,1.479774355888367,0.1296877413988113
7,6,338,1.328,6849761827,3249761827,-9,0.07733216136693954,1.309368491172791,-0.2077449709177017
3,7,339,1.316,6849761829,3249761829,7,0.07723785936832428,1.303905129432678,0.1603800505399704
1,8,340,1.456,6849761831,3249761831,-7,0.0857064425945282,1.442603468894958,-0.1774417608976364
2,9,341,1.088,6849761834,3249761834,9,0.06391814351081848,1.072702288627625,0.1702006906270981
1,10,341,1.436,6849761836,3249761836,-5,0.08508910983800888,1.428002715110779,-0.1251556426286697
1,11,342,0.896,6849761838,3249761838,11,0.0524686798453331,0.8779715299606323,0.1709648668766022
2,12,343,1.36,6849761840,3249761840,-3,0.08125598728656769,1.355703234672546,-0.07117690145969391
13,13,344,1.742,6849761843,3249761843,13,0.1018466949462891,1.694294333457947,0.3918647468090057
2,14,345,1.434,6849761845,3249761845,-1,0.08628135919570923,1.431183099746704,-0.02502675168216228
68,15,345,1.994,6849761847,3249761847,15,0.1159052029252052,1.922565460205078,0.516085147857666
8,1,354,1.34,6849761871,3249761871,1,0.08272617310285568,1.337239503860474,0.02338622510433197
4,3,355,1.326,6849761876,3249761876,3,0.08199280500411987,1.321641802787781,0.06939747929573059
8,5,357,1.378,6849761881,3249761881,5,0.08547871559858322,1.370092391967773,0.1201006099581718
6,6,358,1.354,6849761883,3249761883,-9,0.08350574970245361,1.334720373153687,-0.2118122726678848
7,7,359,1.318,6849761885,3249761885,7,0.08191316574811935,1.305608749389648,0.1606237888336182
7,8,360,1.332,6849761887,3249761887,-7,0.08301355689764023,1.319462656974792,-0.1623299717903137
3,9,360,1.124,6849761890,3249761890,9,0.06970763206481934,1.10797107219696,0.1758323460817337
8,10,361,1.352,6849761892,3249761892,-5,0.08480434864759445,1.344182729721069,-0.117834560573101
3,11,362,0.872,6849761894,3249761894,11,0.05404556170105934,0.8542709946632385,0.1663854420185089
3,13,364,1.766,6849761899,3249761899,13,0.1092449054121971,1.717266201972961,0.3972635567188263
17,14,365,1.3,6849761901,3249761901,-1,0.08274726569652557,1.297165393829346,-0.022688128054142
71,15,365,2,6849761904,3249761904,15,0.122984454035759,1.927932977676392,0.517638087272644
44,3,376,1.31,6849761931,3249761931,3,0.08578851819038391,1.305388808250427,0.06856010109186172
17,6,378,1.326,6849761938,3249761938,-9,0.08634109050035477,1.306825637817383,-0.2074321061372757
16,7,379,1.326,6849761940,3249761940,7,0.0869949534535408,1.313237905502319,0.1615987420082092
5,9,381,1.148,6849761945,3249761945,9,0.07534319907426834,1.131360292434692,0.1795867681503296
4,11,382,0.856,6849761950,3249761950,11,0.05598082393407822,0.8384060263633728,0.1633325070142746
4,13,384,0.79,6849761954,3249761954,13,0.05155068635940552,0.768024206161499,0.1777113378047943
66,15,386,2.006,6849761959,3249761959,15,0.1304400116205215,1.933251738548279,0.5191910266876221
100,1,394,1.3,6849761982,3249761982,1,0.08931171894073486,1.296730041503906,0.022688128054142
100,5,397,1.308,6849761991,3249761991,5,0.09021365642547607,1.299896001815796,0.1139997094869614
44,6,398,1.306,6849761993,3249761993,-9,0.08953116089105606,1.286810159683228,-0.2043034136295319
24,7,399,1.326,6849761996,3249761996,7,0.09157847613096237,1.312926173210144,0.1615987420082092
89,8,400,1.3,6849761998,3249761998,-7,0.0900074765086174,1.287166833877563,-0.1584301441907883
7,9,401,1.16,6849762000,3249762000,9,0.0801207572221756,1.142913579940796,0.1814639866352081
100,10,401,1.308,6849762003,3249762003,-5,0.0911211296916008,1.299832701683044,-0.1139997094869614
5,11,402,0.864,6849762005,3249762005,11,0.05945759639143944,0.8460391759872437,0.1648589670658112
100,12,403,1.306,6849762007,3249762007,-3,0.09165830910205841,1.300985336303711,-0.06835076212882996
9,13,404,0.748,6849762010,3249762010,13,0.05134809389710426,0.7270177602767944,0.1682633906602859
100,14,405,1.286,6849762012,3249762012,-1,0.09081246703863144,1.282593250274658,-0.02244379557669163
49,15,405,1.988,6849762014,3249762014,15,0.1356222182512283,1.915465235710144,0.5145322680473328
100,1,414,1.294,6849762037,3249762037,1,0.09340450912714005,1.290426850318909,0.02258341386914253
100,3,415,1.302,6849762042,3249762042,3,0.09409380704164505,1.296806454658508,0.06814141571521759
100,5,417,1.306,6849762046,3249762046,5,0.0946057066321373,1.29758608341217,0.1138254031538963
78,6,418,1.306,6849762049,3249762049,-9,0.09402242302894592,1.286489725112915,-0.2043034136295319
29,7,419,1.324,6849762051,3249762051,7,0.09601584821939468,1.310618758201599,0.1613550037145615
100,8,420,1.304,6849762053,3249762053,-7,0.0947907492518425,1.290804386138916,-0.1589176207780838
7,9,421,1.174,6849762056,3249762056,9,0.0851249024271965,1.15641725063324,0.1836540549993515
100,10,421,1.31,6849762058,3249762058,-5,0.09580410271883011,1.301493763923645,-0.114174023270607
6,11,422,0.862,6849762060,3249762060,11,0.06226599588990211,0.8438685536384583,0.1644773483276367
100,12,423,1.29,6849762063,3249762063,-3,0.09502048790454865,1.284722924232483,-0.06751338392496109
34,13,424,0.736,6849762065,3249762065,13,0.05302107334136963,0.7151736617088318,0.1655639708042145
100,14,425,1.294,6849762067,3249762067,-1,0.09588178247213364,1.290245175361633,-0.02258341386914253
16,15,425,1.986,6849762069,3249762069,15,0.1421644389629364,1.913053631782532,0.5140146017074585
100,1,433,1.288,6849762092,3249762092,1,0.09723027050495148,1.284128069877625,0.02247869968414307
100,3,435,1.3,6849762097,3249762097,3,0.09846844524145126,1.29447865486145,0.06803674250841141
100,5,436,1.312,6849762102,3249762102,5,0.09936254471540451,1.303225040435791,0.1143483370542526
100,6,437,1.302,6849762104,3249762104,-9,0.09798702597618103,1.282231569290161,-0.2036776691675186
36,7,438,1.3,6849762106,3249762106,7,0.09854225069284439,1.28654158115387,0.1584301441907883
100,8,439,1.31,6849762109,3249762109,-7,0.0995265319943428,1.296420693397522,-0.1596488356590271
6,9,439,1.156,6849762111,3249762111,9,0.08739662170410156,1.138417959213257,0.1808382421731949
100,10,440,1.314,6849762113,3249762113,-5,0.100425198674202,1.305141925811768,-0.1145226433873177
6,11,441,0.862,6849762116,3249762116,11,0.06506402045488358,0.8436574339866638,0.1644773483276367
100,12,442,1.278,6849762118,3249762118,-3,0.09835672378540039,1.272452831268311,-0.06688535213470459
83,13,443,0.746,6849762120,3249762120,13,0.05614499747753143,0.7247084975242615,0.1678134799003601
100,14,444,1.296,6849762122,3249762122,-1,0.1003146693110466,1.291913866996765,-0.02261831797659397
100,1,453,1.298,6849762148,3249762148,1,0.102501817047596,1.293748140335083,0.02265322394669056
100,3,454,1.296,6849762152,3249762152,3,0.1024443656206131,1.290163040161133,0.06782739609479904
100,5,456,1.308,6849762157,3249762157,5,0.1035942360758781,1.298898100852966,0.1139997094869614
100,6,457,1.31,6849762159,3249762159,-9,0.1030918210744858,1.289758205413818,-0.2049291431903839
16,7,458,1.3,6849762162,3249762162,7,0.1030325144529343,1.286189794540405,0.1584301441907883
87,8,459,1.29,6849762164,3249762164,-7,0.1024627089500427,1.276278138160706,-0.1572114527225494
3,9,460,1.124,6849762166,3249762166,9,0.08903377503156662,1.106585741043091,0.1758323460817337
100,10,460,1.324,6849762169,3249762169,-5,0.1057793125510216,1.3147132396698,-0.1153942048549652
6,11,461,0.86,6849762171,3249762171,11,0.0678507462143898,0.8414682745933533,0.1640957295894623
100,12,462,1.28,6849762173,3249762173,-3,0.1029586866497993,1.274092555046082,-0.06699002534151077
100,13,463,0.734,6849762175,3249762175,13,0.0577305369079113,0.7128537893295288,0.1651140749454498
100,14,464,1.312,6849762178,3249762178,-1,0.1061177998781204,1.307500958442688,-0.02289755642414093
5,15,465,0.746,6849762180,3249762180,15,0.05841657146811485,0.718208909034729,0.1930790096521378
7,7,478,1.302,6849762217,3249762217,7,0.1076869443058968,1.287800550460815,0.158673882484436
2,9,479,1.06,6849762222,3249762222,9,0.08742439746856689,1.043293118476868,0.1658205389976501
6,11,481,0.842,6849762226,3249762226,11,0.06930600851774216,0.8236192464828491,0.1606611758470535
100,13,483,0.728,6849762231,3249762231,13,0.05972625687718391,0.7068224549293518,0.1637643724679947
6,15,485,0.798,6849762235,3249762235,15,0.06516989320516586,0.768048882484436,0.2065376043319702
4,6,497,1.324,6849762270,3249762270,-9,0.1132913902401924,1.302782654762268,-0.2071192264556885
6,7,498,1.284,6849762272,3249762272,7,0.1106306537985802,1.269618391990662,0.1564802378416061
7,8,499,1.292,6849762275,3249762275,-7,0.1115429103374481,1.277509331703186,-0.1574551910161972
1,9,499,1.036,6849762277,3249762277,9,0.0890037789940834,1.019366860389709,0.1620661020278931
6,10,500,1.288,6849762279,3249762279,-5,0.1118294298648834,1.278216242790222,-0.1122565940022469
6,11,501,0.844,6849762281,3249762281,11,0.07235199958086014,0.8253280520439148,0.161042794585228
8,12,502,1.276,6849762284,3249762284,-3,0.1115014180541039,1.269363522529602,-0.06678067892789841
100,13,503,0.73,6849762286,3249762286,13,0.06236402690410614,0.7085509300231934,0.1642142683267593
6,14,504,1.276,6849762288,3249762288,-1,0.1120810508728027,1.270872950553894,-0.02226927131414413
9,15,505,0.8,6849762291,3249762291,15,0.0680205374956131,0.7697410583496094,0.2070552408695221
7,1,513,1.266,6849762314,3249762314,1,0.1131831780076027,1.26073682308197,0.02209474705159664
7,3,514,1.272,6849762318,3249762318,3,0.1138018518686295,1.265148758888245,0.06657133996486664
8,5,516,1.26,6849762323,3249762323,5,0.1128897741436958,1.250118494033813,0.109816238284111
3,6,517,1.296,6849762325,3249762325,-9,0.1153462082147598,1.274836540222168,-0.2027390599250793
5,7,518,1.24,6849762327,3249762327,7,0.111118845641613,1.225730776786804,0.1511179804801941
6,8,519,1.264,6849762330,3249762330,-7,0.113487608730793,1.24943482875824,-0.1540428549051285
1,9,519,1.036,6849762332,3249762332,9,0.09256149083375931,1.019050002098083,0.1620661020278931
7,10,520,1.256,6849762334,3249762334,-5,0.1134013459086418,1.246070981025696,-0.1094676107168198
6,11,521,0.852,6849762337,3249762337,11,0.07594559341669083,0.832891047000885,0.1625692695379257
8,12,522,1.252,6849762339,3249762339,-3,0.1137511059641838,1.245098829269409,-0.06552461534738541
100,13,523,0.738,6849762341,3249762341,13,0.06554748862981796,0.7160913944244385,0.1660138815641403
7,14,524,1.242,6849762344,3249762344,-1,0.1134118735790253,1.236621141433716,-0.02167588844895363
14,15,524,0.8200000000000001,6849762346,3249762346,15,0.07233703881502151,0.788749098777771,0.2122316211462021
7,1,533,1.232,6849762369,3249762369,1,0.1144254356622696,1.226486206054688,0.02150136418640614
8,3,534,1.242,6849762374,3249762374,3,0.1154292076826096,1.234914898872375,0.06500125676393509
7,5,536,1.244,6849762378,3249762378,5,0.115763895213604,1.233847379684448,0.1084217429161072
3,6,537,1.248,6849762380,3249762380,-9,0.1153586506843567,1.227225184440613,-0.1952302157878876
3,7,538,1.172,6849762383,3249762383,7,0.1090685576200485,1.158139586448669,0.1428308635950089
5,8,539,1.246,6849762385,3249762385,-7,0.1161700338125229,1.231244206428528,-0.1518491953611374
1,9,539,1.03,6849762387,3249762387,9,0.09556140750646591,1.012820839881897,0.1611274927854538
6,10,540,1.234,6849762390,3249762390,-5,0.1156877502799034,1.223848581314087,-0.1075501888990402
6,11,541,0.844,6849762392,3249762392,11,0.07811206579208374,0.8248028159141541,0.161042794585228
8,12,542,1.202,6849762394,3249762394,-3,0.1133803054690361,1.19498598575592,-0.06290782243013382
100,13,543,0.742,6849762397,3249762397,13,0.06841553747653961,0.719738245010376,0.1669136881828308
7,14,544,1.242,6849762399,3249762399,-1,0.1177277937531471,1.236217737197876,-0.02167588844895363
16,15,545,0.836,6849762401,3249762401,15,0.07669531553983688,0.8038635849952698,0.2163727283477783
6,1,553,1.22,6849762424,3249762424,1,0.1175497472286224,1.214137077331543,0.0212919358164072
6,3,555,1.194,6849762429,3249762429,3,0.1153186932206154,1.186774134635925,0.06248913332819939
6,5,556,1.224,6849762433,3249762433,5,0.1181397289037704,1.213605642318726,0.1066786274313927
2,6,557,1.208,6849762436,3249762436,-9,0.1158070862293243,1.187494039535522,-0.1889728307723999
2,7,558,1.118,6849762438,3249762438,7,0.1078989803791046,1.104408383369446,0.1362499296665192
2,8,559,1.18,6849762440,3249762440,-7,0.1140860840678215,1.165634751319885,-0.1438058316707611
1,9,559,1.02,6849762443,3249762443,9,0.09813413023948669,1.00265109539032,0.1595631539821625
5,10,560,1.21,6849762445,3249762445,-5,0.1176259964704514,1.199642658233643,-0.1054584458470345
4,11,561,0.834,6849762447,3249762447,11,0.08003108203411102,0.814755916595459,0.1591347008943558
6,12,562,1.158,6849762450,3249762450,-3,0.1132478639483452,1.150854468345642,-0.06060503795742989
100,13,563,0.74,6849762452,3249762452,13,0.07073629647493362,0.7175557017326355,0.166463777422905
5,14,564,1.198,6849762454,3249762454,-1,0.1177187263965607,1.192018985748291,-0.02090798318386078
14,15,564,0.86,6849762457,3249762457,15,0.08163889497518539,0.8266748189926147,0.2225843816995621
3,1,573,1.172,6849762480,3249762480,1,0.1169955357909203,1.165966391563416,0.02045422047376633
4,3,575,1.13,6849762484,3249762484,3,0.1130573526024818,1.12277364730835,0.05913963168859482
4,5,576,1.146,6849762489,3249762489,5,0.1145768612623215,1.13587498664856,0.09988047927618027
2,6,577,1.142,6849762491,3249762491,-9,0.1133978664875031,1.122225403785706,-0.1786481589078903
2,7,578,1.05,6849762493,3249762493,7,0.1049562618136406,1.036875009536743,0.1279628127813339
1,8,579,1.07,6849762496,3249762496,-7,0.107139840722084,1.056606292724609,-0.1304001957178116
2,9,580,0.88,6849762498,3249762498,9,0.0878346711397171,0.8647162318229675,0.137662336230278
2,10,580,1.13,6849762500,3249762500,-5,0.1137590780854225,1.119937181472778,-0.09848599135875702
6,11,581,0.8260000000000001,6849762503,3249762503,11,0.08207966387271881,0.806658923625946,0.157608225941658
100,13,583,0.738,6849762507,3249762507,13,0.07304265350103378,0.7153657674789429,0.1660138815641403
3,14,584,1.114,6849762510,3249762510,-1,0.1133331581950188,1.108049511909485,-0.01944198086857796
16,15,585,0.85,6849762512,3249762512,15,0.08368374407291412,0.8167611360549927,0.2199961841106415
4,1,592,0.88,6849762535,3249762535,1,0.09074915200471878,0.8751735091209412,0.01535811740905046
2,3,594,0.998,6849762539,3249762539,3,0.1031384319067001,0.9912811517715454,0.05223128572106361
6,5,595,0.922,6849762544,3249762544,5,0.09521132707595825,0.9135433435440063,0.08035759627819061
2,6,596,0.9400000000000001,6849762546,3249762546,-9,0.09640241414308548,0.923408567905426,-0.1470483988523483
8,7,597,0.796,6849762549,3249762549,7,0.08217304199934006,0.7857818007469177,0.09700799733400345
8,8,598,0.8100000000000001,6849762551,3249762551,-7,0.08375784754753113,0.7995874881744385,-0.09871416538953781
10,9,598,0.776,6849762553,3249762553,9,0.07984936237335205,0.7622753977775574,0.1213931441307068
6,10,599,0.8200000000000001,6849762556,3249762556,-5,0.08524538576602936,0.812419593334198,-0.07146771252155304
23,11,600,0.784,6849762558,3249762558,11,0.08044465631246567,0.765379786491394,0.149594247341156
21,12,601,0.8080000000000001,6849762560,3249762560,-3,0.084483303129673,0.8024576902389526,-0.04228745400905609
100,13,602,0.744,6849762563,3249762563,13,0.07602761685848236,0.7209335565567017,0.1673635840415955
11,14,603,0.778,6849762565,3249762565,-1,0.08171581476926804,0.7735775113105774,-0.01357797253876925
19,15,603,0.858,6849762567,3249762567,15,0.08706101775169373,0.8241788148880005,0.2220667451620102
27,1,612,0.766,6849762590,3249762590,1,0.0816517099738121,0.7615184187889099,0.01336854323744774
24,3,614,0.776,6849762595,3249762595,3,0.08288583159446716,0.7704911231994629,0.04061270132660866
31,5,615,0.782,6849762599,3249762599,5,0.08345823734998703,0.7745408415794373,0.06815578788518906
12,6,616,0.766,6849762602,3249762602,-9,0.08118388056755066,0.7522009015083313,-0.1198287978768349
36,7,617,0.756,6849762604,3249762604,7,0.08064831793308258,0.7460182905197144,0.09213322401046753
24,8,618,0.758,6849762606,3249762606,-7,0.08099222183227539,0.7479777932167053,-0.0923769623041153
34,9,619,0.75,6849762609,3249762609,9,0.07987374812364578,0.7364474534988403,0.1173258498311043
23,10,619,0.774,6849762611,3249762611,-5,0.08313962072134018,0.7665593028068542,-0.06745854765176773
43,11,620,0.752,6849762613,3249762613,11,0.07972335815429688,0.7338659763336182,0.1434883624315262
60,12,621,0.764,6849762615,3249762615,-3,0.08253081142902374,0.7584760189056396,-0.03998466953635216
100,13,622,0.738,6849762618,3249762618,13,0.07791026681661606,0.714851975440979,0.1660138815641403
44,14,623,0.736,6849762620,3249762620,-1,0.07985846698284149,0.7315419316291809,-0.01284497138112783
20,15,624,0.856,6849762622,3249762622,15,0.08987122029066086,0.8219338059425354,0.2215491086244583
73,1,631,0.732,6849762645,3249762645,1,0.08044024556875229,0.7274546027183533,0.01277516130357981
100,3,633,0.768,6849762650,3249762650,3,0.08455958962440491,0.7622717022895813,0.04019401594996452
6,4,633,0.712,6849762652,3249762652,-11,0.0770590752363205,0.6946575045585632,-0.1358560025691986
87,5,634,0.75,6849762655,3249762655,5,0.08250599354505539,0.742576539516449,0.06536680459976196
53,6,635,0.738,6849762657,3249762657,-9,0.08061910420656204,0.7244419455528259,-0.1154486387968063
